word,timing,projector
,,"{""Fst"": 1, ""Gxy"": 1, ""St1"": 1, ""St2"": 1}"
「おうし座のお話です。」,post,"{""Tau"": 1}"
「そのときの牛の姿が星となったと言われているのです。」後,post,"{""Tau"": 0}"
「おうし座がありますね。」,post,"{""Tau"": 1}"
「いくつの星が見えますか？」,post,"{""Tau"": 0}"
「ぎょしゃ座という星座です。」,post,"{""Aur"": 1}"
「あるそうです。」,post,"{""Aur"": 0}"
「ふたご座なんですが」,post,"{""Gem"": 1}"
「和名があります。」,post,"{""Gem"": 0}"
「オリオン座なのですが、」,post,"{""Ori"": 1}"
「結ぶ感じですよね。」,post,"{""Ori"": 0}"
「出てこさせようとしています」,post,"{""Tau"": 1, ""Aur"": 1, ""Gem"": 1, ""Ori"": 1}"
