word,timing,projector
,,"{""Fst"": 1, ""Gxy"": 1, ""St1"": 1, ""St2"": 1}"
「…胴体です。ちょっと星座絵を出してみましょう。」,post,"{""Tau"": 1}"
〜「…天体もたくさんあるんですよ。」,post,"{""Tau"": 0}"
「おとめ座の星座絵も見てみましょう。」,post,"{""Vir"": 1}"
〜「さて、」,post,"{""Vir"": 0}"
「お互いをリボンで結んだ姿がうお座になったといわれています。」,post,"{""Psc"": 1}"
〜「やぎ座はどんな神話なんですか？」,post,"{""Psc"": 0}"
「パーンはうまく変身することができず、」,post,"{""Cap"": 1}"
〜「星座と一緒に楽しんだことがなかったので新鮮でした。」,post,"{""Cap"": 0}"
